Client_Num,Card_Category,Annual_Fees,Gender,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Current Week Revenue,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Spending by Category,Interest_Earned,Delinquent_Acc
708496833,Blue,150,Male,0,100,01-01-2023,Week-1,Q1,2023,4613,835767,0,8970,78,0,Chip ,Grocery,7032033,627.9,0
708498033,Blue,335,Female,1,79,01-01-2023,Week-1,Q1,2023,2279,835767,1837,2789,52,0.806,Swipe ,Grocery,7032033,753.03,0
708499608,Silver,220,Female,1,67,01-01-2023,Week-1,Q1,2023,15525,835767,1299,4042,78,0.084,Chip ,Food,6808437,970.08,0
708500883,Silver,350,Male,0,118,01-01-2023,Week-1,Q1,2023,17812,835767,0,8379,106,0,Swipe ,Fuel,7705253,1424.43,0
708501783,Blue,315,Female,0,75,01-01-2023,Week-1,Q1,2023,34516,835767,1477,1868,40,0.043,Chip ,Bills,11166448,504.36,0
708502908,Silver,455,Female,0,115,01-01-2023,Week-1,Q1,2023,26218,835767,0,3925,88,0,Swipe ,Fuel,7705253,785,0
708504783,Blue,350,Female,1,100,01-01-2023,Week-1,Q1,2023,10960,835767,1333,3480,62,0.122,Chip ,Food,6808437,939.6,0
708506508,Blue,430,Male,0,69,01-01-2023,Week-1,Q1,2023,2884,835767,1144,4887,90,0.397,Swipe ,Entertainment,7821312,439.83,0
708507483,Blue,455,Male,0,106,01-08-2023,Week-2,Q1,2023,1477,844739,0,4802,82,0,Chip ,Grocery,7032033,768.32,0
708508758,Blue,375,Female,1,52,01-08-2023,Week-2,Q1,2023,1438,844739,0,692,16,0,Swipe ,Bills,11166448,76.12,0
708510858,Blue,300,Female,1,81,01-08-2023,Week-2,Q1,2023,4905,844739,2413,15478,109,0.492,Swipe ,Food,6808437,3714.72,0
708511983,Blue,415,Male,0,61,01-08-2023,Week-2,Q1,2023,1663,844739,0,3950,82,0,Chip ,Fuel,7705253,276.5,0
708513183,Blue,100,Female,0,81,01-08-2023,Week-2,Q1,2023,4323,844739,1267,3078,58,0.293,Swipe ,Bills,11166448,430.92,0
708514383,Blue,420,Female,0,78,01-08-2023,Week-2,Q1,2023,3809,844739,1172,4314,81,0.308,Swipe ,Food,6808437,301.98,0
708515358,Blue,190,Female,1,104,01-08-2023,Week-2,Q1,2023,4712,844739,0,4216,82,0,Chip ,Entertainment,7821312,505.92,0
708516558,Blue,395,Female,0,68,01-08-2023,Week-2,Q1,2023,2588,844739,1782,4159,83,0.689,Swipe ,Grocery,7032033,415.9,0
708519108,Blue,300,Female,1,94,01-08-2023,Week-2,Q1,2023,2694,844739,1576,2041,57,0.585,Swipe ,Entertainment,7821312,571.48,0
708522033,Blue,480,Female,0,95,01-08-2023,Week-2,Q1,2023,12299,844739,1664,15060,90,0.135,Chip ,Fuel,7705253,2108.4,0
708525108,Blue,175,Male,1,116,01-08-2023,Week-2,Q1,2023,2156,844739,1134,4120,77,0.526,Swipe ,Food,6808437,329.6,0
708528483,Blue,435,Female,1,55,01-08-2023,Week-2,Q1,2023,3187,844739,2430,1387,33,0.762,Swipe ,Bills,11166448,124.83,0
708532308,Blue,245,Female,0,116,01-08-2023,Week-2,Q1,2023,11419,844739,2517,3000,70,0.22,Swipe ,Grocery,7032033,750,0
708534033,Blue,225,Male,1,88,01-08-2023,Week-2,Q1,2023,6274,844739,883,4726,82,0.141,Swipe ,Entertainment,7821312,1276.02,0
708535158,Blue,245,Male,0,73,01-08-2023,Week-2,Q1,2023,9959,844739,1501,8505,86,0.151,Swipe ,Entertainment,7821312,2466.45,0
708536283,Blue,190,Female,1,100,01-08-2023,Week-2,Q1,2023,2904,844739,2517,2653,46,0.867,Swipe ,Entertainment,7821312,583.66,0
708538608,Blue,125,Female,1,51,01-08-2023,Week-2,Q1,2023,3862,844739,0,4058,81,0,Chip ,Fuel,7705253,243.48,0
708539583,Blue,395,Female,1,92,01-08-2023,Week-2,Q1,2023,19897,844739,2232,3979,63,0.112,Chip ,Entertainment,7821312,1034.54,0
708542283,Blue,200,Male,0,74,01-08-2023,Week-2,Q1,2023,2495,844739,2061,4399,70,0.826,Swipe ,Entertainment,7821312,659.85,0
708543258,Blue,95,Female,0,48,01-08-2023,Week-2,Q1,2023,2607,844739,1880,2045,39,0.721,Swipe ,Bills,11166448,388.55,0
708545058,Blue,150,Male,1,105,01-08-2023,Week-2,Q1,2023,1438,844739,986,5136,81,0.686,Swipe ,Entertainment,7821312,1027.2,0
708549033,Blue,440,Male,1,149,01-08-2023,Week-2,Q1,2023,2055,844739,1276,5025,70,0.621,Online ,Bills,11166448,753.75,0
708551508,Blue,450,Male,1,72,01-08-2023,Week-2,Q1,2023,3264,844739,2508,4966,78,0.768,Swipe ,Bills,11166448,744.9,0
708553008,Blue,425,Male,0,147,01-08-2023,Week-2,Q1,2023,2148,844739,1103,4711,64,0.514,Swipe ,Food,6808437,1366.19,0
708555633,Silver,300,Male,1,164,01-08-2023,Week-2,Q1,2023,3548,844739,2517,15157,97,0.709,Swipe ,Bills,11166448,1212.56,0
708557358,Blue,250,Female,1,110,01-08-2023,Week-2,Q1,2023,22157,844739,1355,1911,55,0.061,Swipe ,Bills,11166448,305.76,0
708558408,Blue,470,Male,0,67,01-08-2023,Week-2,Q1,2023,9949,844739,1597,3776,83,0.161,Chip ,Grocery,7032033,792.96,0
708559533,Blue,460,Male,0,52,01-08-2023,Week-2,Q1,2023,1770,844739,584,4442,83,0.33,Chip ,Bills,11166448,310.94,0
708560733,Blue,460,Male,1,94,01-08-2023,Week-2,Q1,2023,3714,844739,2517,4715,85,0.678,Chip ,Bills,11166448,1037.3,0
708563433,Blue,140,Female,0,83,01-08-2023,Week-2,Q1,2023,5894,844739,477,1616,32,0.081,Swipe ,Travel,4999538,177.76,0
708564858,Gold,390,Male,1,124,01-08-2023,Week-2,Q1,2023,34516,844739,0,9338,73,0,Chip ,Travel,4999538,2241.12,0
708568983,Blue,495,Male,0,77,01-08-2023,Week-2,Q1,2023,11476,844739,2365,8110,113,0.206,Swipe ,Fuel,7705253,2108.6,0
708572658,Silver,250,Female,0,147,01-08-2023,Week-2,Q1,2023,29531,844739,2088,15039,120,0.071,Swipe ,Grocery,7032033,2406.24,0
708573933,Silver,385,Female,1,103,01-08-2023,Week-2,Q1,2023,13026,844739,789,14747,100,0.061,Swipe ,Food,6808437,3981.69,0
708575058,Blue,395,Female,1,135,01-08-2023,Week-2,Q1,2023,3157,844739,965,3300,58,0.306,Online ,Bills,11166448,759,0
708577308,Blue,455,Male,1,110,01-08-2023,Week-2,Q1,2023,2637,844739,1272,1569,39,0.482,Swipe ,Travel,4999538,156.9,0
708579633,Gold,275,Female,1,92,01-08-2023,Week-2,Q1,2023,23981,844739,1788,1421,34,0.075,Swipe ,Bills,11166448,85.26,0
708580908,Blue,245,Female,1,52,01-08-2023,Week-2,Q1,2023,14551,844739,2517,1373,35,0.173,Swipe ,Bills,11166448,356.98,0
708582858,Blue,125,Female,0,66,01-08-2023,Week-2,Q1,2023,18293,844739,0,2958,63,0,Swipe ,Entertainment,7821312,266.22,0
708584208,Blue,395,Female,0,82,01-08-2023,Week-2,Q1,2023,3111,844739,2517,2367,41,0.809,Chip ,Fuel,7705253,639.09,0
708585933,Blue,125,Male,0,125,01-08-2023,Week-2,Q1,2023,1656,844739,1429,4258,77,0.863,Chip ,Bills,11166448,298.06,0
708588408,Blue,110,Male,1,105,01-08-2023,Week-2,Q1,2023,6836,844739,1607,4421,74,0.235,Chip ,Food,6808437,707.36,0
708590658,Blue,470,Female,0,88,01-08-2023,Week-2,Q1,2023,15965,844739,2312,1619,40,0.145,Swipe ,Bills,11166448,307.61,0
708593883,Blue,370,Female,0,114,01-08-2023,Week-2,Q1,2023,2731,844739,1573,1813,38,0.576,Online ,Food,6808437,290.08,0
708595158,Blue,150,Female,1,115,01-08-2023,Week-2,Q1,2023,1677,844739,1598,2389,43,0.953,Swipe ,Entertainment,7821312,430.02,0
708596283,Blue,200,Female,0,51,01-08-2023,Week-2,Q1,2023,2858,844739,1251,2844,73,0.438,Swipe ,Grocery,7032033,170.64,0
708597558,Blue,390,Male,1,83,01-08-2023,Week-2,Q1,2023,3337,844739,795,3951,68,0.238,Swipe ,Bills,11166448,671.67,0
708600033,Blue,340,Male,0,149,01-08-2023,Week-2,Q1,2023,1610,844739,0,4958,87,0,Online ,Grocery,7032033,842.86,0
708602283,Blue,420,Female,1,84,01-08-2023,Week-2,Q1,2023,2887,844739,0,3941,82,0,Swipe ,Entertainment,7821312,669.97,1
708606633,Blue,465,Male,1,169,01-08-2023,Week-2,Q1,2023,1544,844739,0,1902,35,0,Swipe ,Bills,11166448,114.12,1
708611733,Blue,415,Male,0,73,01-08-2023,Week-2,Q1,2023,3119,844739,1328,4659,82,0.426,Swipe ,Bills,11166448,372.72,1
708614058,Blue,500,Male,1,99,01-08-2023,Week-2,Q1,2023,1960,844739,1690,3870,67,0.862,Chip ,Grocery,7032033,580.5,1
708615183,Blue,345,Male,0,103,01-08-2023,Week-2,Q1,2023,3828,844739,1146,4558,90,0.299,Chip ,Fuel,7705253,319.06,1
708618933,Blue,100,Female,1,113,01-08-2023,Week-2,Q1,2023,4369,844739,2049,3259,80,0.469,Swipe ,Fuel,7705253,358.49,1
708620283,Blue,125,Female,1,59,01-08-2023,Week-2,Q1,2023,6053,844739,2001,2208,59,0.331,Swipe ,Bills,11166448,441.6,1
708621408,Blue,245,Female,1,99,01-08-2023,Week-2,Q1,2023,1438,844739,0,4173,82,0,Chip ,Food,6808437,1001.52,1
708623283,Blue,150,Female,1,149,01-08-2023,Week-2,Q1,2023,18278,844739,0,2084,61,0,Swipe ,Bills,11166448,395.96,0
708626058,Blue,475,Male,0,84,01-08-2023,Week-2,Q1,2023,5242,844739,1465,4098,68,0.279,Swipe ,Fuel,7705253,1147.44,0
708633783,Blue,245,Female,0,78,01-08-2023,Week-2,Q1,2023,11336,844739,0,1809,39,0,Swipe ,Bills,11166448,452.25,0
708635058,Blue,245,Male,0,81,01-08-2023,Week-2,Q1,2023,1904,844739,886,4798,85,0.465,Chip ,Bills,11166448,527.78,0
708637758,Blue,175,Female,0,119,01-08-2023,Week-2,Q1,2023,17345,844739,545,3523,64,0.031,Swipe ,Bills,11166448,457.99,0
708642708,Blue,475,Male,1,120,01-08-2023,Week-2,Q1,2023,13019,844739,0,1484,33,0,Chip ,Food,6808437,326.48,0
708644208,Blue,250,Female,1,110,01-08-2023,Week-2,Q1,2023,5858,844739,0,3355,77,0,Swipe ,Fuel,7705253,436.15,0
708646233,Blue,450,Female,1,120,01-08-2023,Week-2,Q1,2023,17116,844739,1289,3632,50,0.075,Swipe ,Grocery,7032033,726.4,0
708649683,Gold,345,Female,0,120,01-08-2023,Week-2,Q1,2023,16703,844739,1140,15472,122,0.068,Swipe ,Food,6808437,4486.88,0
708651933,Blue,350,Female,0,117,01-08-2023,Week-2,Q1,2023,2043,844739,1928,2311,57,0.944,Swipe ,Bills,11166448,462.2,0
708652908,Blue,250,Male,1,118,01-08-2023,Week-2,Q1,2023,2291,844739,1419,4498,81,0.619,Swipe ,Entertainment,7821312,809.64,0
708653958,Blue,225,Female,1,51,01-08-2023,Week-2,Q1,2023,6114,844739,1461,2608,36,0.239,Swipe ,Entertainment,7821312,443.36,0
708654933,Platinum,480,Female,0,80,01-08-2023,Week-2,Q1,2023,15987,844739,193,2021,46,0.012,Swipe ,Grocery,7032033,202.1,0
708655983,Blue,125,Female,1,120,01-08-2023,Week-2,Q1,2023,5267,844739,0,1353,24,0,Swipe ,Entertainment,7821312,392.37,0
708657033,Blue,465,Female,1,138,01-08-2023,Week-2,Q1,2023,2694,844739,1923,3837,71,0.714,Chip ,Grocery,7032033,345.33,0
708660408,Blue,480,Female,1,95,01-08-2023,Week-2,Q1,2023,1737,844739,1689,2459,43,0.972,Swipe ,Grocery,7032033,516.39,0
708662583,Silver,300,Male,1,93,01-08-2023,Week-2,Q1,2023,27945,844739,0,8345,70,0,Swipe ,Food,6808437,917.95,0
708664008,Blue,455,Female,1,48,01-08-2023,Week-2,Q1,2023,14270,844739,0,1222,37,0,Swipe ,Fuel,7705253,73.32,0
708665133,Blue,220,Female,0,51,01-08-2023,Week-2,Q1,2023,3654,844739,1172,4003,67,0.321,Online ,Grocery,7032033,640.48,0
708666258,Blue,125,Female,1,98,01-08-2023,Week-2,Q1,2023,8129,844739,1799,1402,33,0.221,Swipe ,Travel,4999538,364.52,0
708668283,Blue,290,Female,0,97,01-08-2023,Week-2,Q1,2023,5140,844739,2517,1842,36,0.49,Swipe ,Bills,11166448,147.36,0
708669408,Blue,225,Male,0,74,01-08-2023,Week-2,Q1,2023,20401,844739,0,4637,75,0,Swipe ,Fuel,7705253,1205.62,0
708670608,Blue,125,Male,0,61,01-08-2023,Week-2,Q1,2023,5495,844739,2200,5125,85,0.4,Chip ,Bills,11166448,1178.75,0
708671733,Blue,415,Male,1,164,01-08-2023,Week-2,Q1,2023,2072,844739,1499,4091,71,0.723,Swipe ,Grocery,7032033,450.01,0
708672708,Blue,125,Female,1,56,01-08-2023,Week-2,Q1,2023,34516,844739,2517,3990,65,0.073,Swipe ,Food,6808437,598.5,0
708679383,Blue,250,Female,0,65,01-08-2023,Week-2,Q1,2023,4852,844739,1777,1775,55,0.366,Swipe ,Bills,11166448,301.75,0
708680583,Blue,495,Male,1,97,01-08-2023,Week-2,Q1,2023,2043,844739,1590,4940,68,0.778,Swipe ,Travel,4999538,1235,0
708681708,Blue,275,Female,1,98,01-08-2023,Week-2,Q1,2023,3245,844739,0,1977,29,0,Chip ,Food,6808437,553.56,0
708682908,Blue,125,Male,0,108,01-08-2023,Week-2,Q1,2023,2838,844739,1934,8644,87,0.681,Swipe ,Fuel,7705253,1296.6,0
708684108,Blue,250,Female,1,109,01-08-2023,Week-2,Q1,2023,4152,844739,1446,2218,30,0.348,Swipe ,Travel,4999538,598.86,0
708687483,Silver,250,Female,1,65,01-08-2023,Week-2,Q1,2023,13626,844739,0,1711,30,0,Chip ,Food,6808437,222.43,0
708688608,Blue,405,Female,1,98,01-08-2023,Week-2,Q1,2023,3140,844739,1985,1626,41,0.632,Swipe ,Travel,4999538,162.6,0
708689958,Blue,435,Male,1,75,01-08-2023,Week-2,Q1,2023,2406,844739,1744,4748,88,0.725,Swipe ,Travel,4999538,1187,0
708692583,Blue,150,Female,0,73,01-08-2023,Week-2,Q1,2023,1506,844739,168,2312,44,0.112,Chip ,Grocery,7032033,647.36,0
708693558,Silver,485,Male,1,82,01-08-2023,Week-2,Q1,2023,12569,844739,2167,7344,95,0.172,Swipe ,Entertainment,7821312,4129.76,0
708694983,Blue,385,Female,1,88,01-08-2023,Week-2,Q1,2023,3150,844739,2222,14750,96,0.705,Chip ,Travel,4999538,3982.5,0
708697983,Blue,100,Male,0,140,01-08-2023,Week-2,Q1,2023,34516,844739,2156,8766,78,0.062,Online ,Bills,11166448,1753.2,0
708699108,Blue,125,Male,1,134,01-08-2023,Week-2,Q1,2023,1438,844739,855,4890,53,0.594,Swipe ,Grocery,7032033,440.1,0
708701358,Blue,445,Male,1,74,01-08-2023,Week-2,Q1,2023,2370,844739,2031,4000,79,0.857,Chip ,Fuel,7705253,1120,0
708702258,Blue,200,Female,1,96,01-08-2023,Week-2,Q1,2023,3698,844739,478,2051,31,0.129,Online ,Bills,11166448,471.73,0
708703308,Blue,110,Female,0,89,01-08-2023,Week-2,Q1,2023,2045,844739,1707,2183,39,0.835,Swipe ,Entertainment,7821312,480.26,0
708704433,Blue,200,Female,1,147,01-08-2023,Week-2,Q1,2023,2804,844739,2090,2812,77,0.745,Swipe ,Fuel,7705253,731.12,0
708705783,Blue,270,Female,1,124,01-08-2023,Week-2,Q1,2023,1584,844739,1214,2628,41,0.766,Online ,Bills,11166448,341.64,0
708706833,Blue,110,Female,1,99,01-08-2023,Week-2,Q1,2023,2809,844739,0,2466,40,0,Chip ,Grocery,7032033,320.58,0
708707808,Blue,300,Female,0,107,01-08-2023,Week-2,Q1,2023,2480,844739,1584,3438,66,0.639,Swipe ,Bills,11166448,756.36,0
708708858,Blue,190,Female,1,96,01-08-2023,Week-2,Q1,2023,2422,844739,502,2548,46,0.207,Chip ,Bills,11166448,662.48,0
708710283,Silver,200,Female,0,50,01-08-2023,Week-2,Q1,2023,34516,844739,2038,4067,75,0.059,Swipe ,Bills,11166448,447.37,0
708711483,Blue,425,Female,0,84,01-08-2023,Week-2,Q1,2023,18871,844739,1740,1516,21,0.092,Swipe ,Travel,4999538,242.56,0
708712833,Blue,385,Male,0,91,01-08-2023,Week-2,Q1,2023,2289,844739,1037,4483,72,0.453,Swipe ,Travel,4999538,1210.41,0
708714108,Silver,475,Female,1,96,01-08-2023,Week-2,Q1,2023,13441,844739,2517,1894,49,0.187,Swipe ,Entertainment,7821312,227.28,0
708720558,Blue,245,Male,1,113,01-08-2023,Week-2,Q1,2023,4489,844739,0,3773,64,0,Online ,Bills,11166448,943.25,0
708721533,Gold,200,Male,1,102,01-08-2023,Week-2,Q1,2023,5158,844739,1148,13113,128,0.223,Chip ,Bills,11166448,2491.47,0
708722583,Blue,465,Female,1,98,01-08-2023,Week-2,Q1,2023,2609,844739,1656,3024,64,0.635,Swipe ,Grocery,7032033,574.56,0
708723858,Blue,245,Female,0,103,01-08-2023,Week-2,Q1,2023,3413,844739,1715,3843,67,0.502,Swipe ,Bills,11166448,807.03,0
708724908,Blue,430,Female,1,60,01-08-2023,Week-2,Q1,2023,2262,844739,0,4113,83,0,Chip ,Entertainment,7821312,246.78,0
708726708,Blue,245,Female,1,95,01-08-2023,Week-2,Q1,2023,1451,844739,599,2192,35,0.413,Swipe ,Fuel,7705253,569.92,0
708727983,Blue,250,Female,1,97,01-08-2023,Week-2,Q1,2023,3933,844739,0,3048,54,0,Swipe ,Travel,4999538,213.36,0
708731658,Blue,175,Female,1,88,01-08-2023,Week-2,Q1,2023,1438,844739,0,1587,42,0,Chip ,Grocery,7032033,142.83,0
708733983,Blue,110,Female,1,102,01-08-2023,Week-2,Q1,2023,5349,844739,2391,2122,46,0.447,Online ,Fuel,7705253,594.16,0
708735183,Blue,175,Female,0,88,01-08-2023,Week-2,Q1,2023,2544,844739,1848,2289,49,0.726,Swipe ,Bills,11166448,503.58,0
708736608,Blue,465,Female,1,117,01-08-2023,Week-2,Q1,2023,2269,844739,0,2108,39,0,Swipe ,Bills,11166448,379.44,0
708740808,Blue,280,Female,0,105,01-08-2023,Week-2,Q1,2023,4112,844739,0,2949,54,0,Swipe ,Bills,11166448,235.92,0
708741633,Blue,150,Female,1,80,01-08-2023,Week-2,Q1,2023,4153,844739,0,1771,41,0,Swipe ,Bills,11166448,141.68,0
708744933,Blue,400,Female,1,51,01-08-2023,Week-2,Q1,2023,19127,844739,1880,1859,33,0.098,Swipe ,Travel,4999538,316.03,0
708745983,Blue,200,Male,0,90,01-08-2023,Week-2,Q1,2023,2208,844739,1559,4686,81,0.706,Swipe ,Entertainment,7821312,890.34,0
708747708,Blue,250,Female,1,80,01-08-2023,Week-2,Q1,2023,3498,844739,0,2512,56,0,Swipe ,Bills,11166448,602.88,0
708748833,Blue,200,Male,0,163,01-08-2023,Week-2,Q1,2023,9875,844739,1239,8920,105,0.125,Swipe ,Bills,11166448,2586.8,0
708753633,Blue,125,Male,1,114,01-08-2023,Week-2,Q1,2023,1438,844739,0,4462,77,0,Swipe ,Fuel,7705253,356.96,0
708754833,Blue,250,Male,0,117,01-08-2023,Week-2,Q1,2023,2827,844739,1182,4583,72,0.418,Chip ,Bills,11166448,366.64,0
708757233,Blue,150,Female,1,115,01-08-2023,Week-2,Q1,2023,2485,844739,1489,3697,77,0.599,Swipe ,Fuel,7705253,702.43,0
708758658,Blue,300,Male,1,98,01-08-2023,Week-2,Q1,2023,34516,844739,543,3951,76,0.016,Swipe ,Entertainment,7821312,711.18,0
708759408,Blue,280,Female,1,102,01-08-2023,Week-2,Q1,2023,4207,844739,0,15124,108,0,Chip ,Travel,4999538,1814.88,0
708760458,Blue,335,Female,0,111,01-08-2023,Week-2,Q1,2023,17655,844739,0,3692,79,0,Swipe ,Bills,11166448,479.96,0
708761733,Blue,200,Male,0,78,01-08-2023,Week-2,Q1,2023,8279,844739,1582,4419,63,0.191,Swipe ,Food,6808437,883.8,0
708765933,Blue,200,Male,1,109,01-08-2023,Week-2,Q1,2023,5464,844739,887,4866,81,0.162,Swipe ,Fuel,7705253,583.92,0
708768258,Blue,195,Male,1,69,01-08-2023,Week-2,Q1,2023,2066,844739,1077,4678,91,0.521,Swipe ,Grocery,7032033,1169.5,0
708770883,Gold,340,Male,0,99,01-08-2023,Week-2,Q1,2023,16667,844739,1463,15301,115,0.088,Swipe ,Food,6808437,918.06,0
708772308,Silver,415,Female,0,110,01-08-2023,Week-2,Q1,2023,4119,844739,1656,1455,35,0.402,Swipe ,Bills,11166448,87.3,0
708773583,Blue,335,Female,1,80,01-08-2023,Week-2,Q1,2023,10859,844739,1710,3987,64,0.157,Chip ,Travel,4999538,797.4,0
708774708,Blue,340,Male,1,99,01-08-2023,Week-2,Q1,2023,2636,844739,1589,3858,70,0.603,Chip ,Food,6808437,424.38,0
708776658,Blue,450,Male,1,83,01-08-2023,Week-2,Q1,2023,5774,844739,1519,4444,70,0.263,Chip ,Bills,11166448,488.84,0
708780783,Blue,175,Male,1,110,01-08-2023,Week-2,Q1,2023,2434,844739,1169,4739,76,0.48,Swipe ,Entertainment,7821312,710.85,0
708784083,Blue,285,Female,0,73,01-08-2023,Week-2,Q1,2023,2723,844739,1588,4307,83,0.583,Swipe ,Fuel,7705253,818.33,0
708784908,Blue,360,Male,1,112,01-08-2023,Week-2,Q1,2023,18064,844739,2039,4435,88,0.113,Swipe ,Entertainment,7821312,975.7,0
708788583,Blue,175,Female,0,85,01-08-2023,Week-2,Q1,2023,6167,844739,0,1648,43,0,Swipe ,Fuel,7705253,412,0
708790833,Blue,245,Female,1,64,01-08-2023,Week-2,Q1,2023,6748,844739,1467,1201,42,0.217,Swipe ,Bills,11166448,216.18,0
708793008,Blue,125,Female,1,88,01-08-2023,Week-2,Q1,2023,9949,844739,0,2207,40,0,Swipe ,Entertainment,7821312,617.96,0
708794133,Blue,195,Female,1,96,01-08-2023,Week-2,Q1,2023,2533,844739,2136,3197,50,0.843,Chip ,Entertainment,7821312,287.73,0
708796458,Blue,150,Female,1,120,01-08-2023,Week-2,Q1,2023,4199,844739,1903,3016,67,0.453,Swipe ,Entertainment,7821312,633.36,0
708797583,Blue,470,Female,1,111,01-08-2023,Week-2,Q1,2023,2672,844739,0,2576,39,0,Chip ,Bills,11166448,231.84,0
708798483,Blue,300,Female,1,66,01-08-2023,Week-2,Q1,2023,2054,844739,0,2567,43,0,Chip ,Entertainment,7821312,385.05,0
708799983,Blue,325,Female,1,139,01-08-2023,Week-2,Q1,2023,18386,844739,890,1698,43,0.048,Swipe ,Bills,11166448,322.62,0
708801108,Blue,350,Female,0,78,01-08-2023,Week-2,Q1,2023,1438,844739,0,2113,38,0,Chip ,Bills,11166448,232.43,0
708804633,Blue,200,Female,0,74,01-08-2023,Week-2,Q1,2023,1916,844739,0,2888,39,0,Chip ,Bills,11166448,202.16,0
708805908,Silver,435,Male,1,93,01-08-2023,Week-2,Q1,2023,10017,844739,726,9299,68,0.072,Swipe ,Bills,11166448,1487.84,0
708807483,Blue,430,Female,0,67,01-08-2023,Week-2,Q1,2023,9117,844739,1259,3837,75,0.138,Chip ,Fuel,7705253,1112.73,0
708809283,Blue,460,Female,1,85,01-08-2023,Week-2,Q1,2023,10360,844739,2517,2414,28,0.243,Chip ,Bills,11166448,386.24,0
708811233,Blue,100,Female,1,149,01-08-2023,Week-2,Q1,2023,12702,844739,2008,1992,40,0.158,Swipe ,Fuel,7705253,577.68,0
708812133,Blue,465,Female,1,99,01-08-2023,Week-2,Q1,2023,2270,844739,1647,4110,75,0.726,Chip ,Food,6808437,986.4,0
708813033,Silver,445,Female,1,106,01-08-2023,Week-2,Q1,2023,6509,844739,2033,1409,37,0.312,Swipe ,Bills,11166448,239.53,0
708816408,Blue,415,Female,1,57,01-08-2023,Week-2,Q1,2023,21756,844739,0,3063,71,0,Swipe ,Bills,11166448,735.12,0
708817608,Blue,195,Female,1,128,01-08-2023,Week-2,Q1,2023,3427,844739,1419,4218,74,0.414,Swipe ,Bills,11166448,506.16,0
708818508,Blue,435,Female,1,60,01-08-2023,Week-2,Q1,2023,3453,844739,2517,4386,68,0.729,Swipe ,Grocery,7032033,570.18,0
708820308,Blue,175,Female,0,40,01-08-2023,Week-2,Q1,2023,13399,844739,2505,1326,31,0.187,Swipe ,Bills,11166448,371.28,0
708821733,Silver,175,Male,0,116,01-08-2023,Week-2,Q1,2023,19713,844739,531,8301,70,0.027,Chip ,Travel,4999538,1328.16,0
708822783,Blue,300,Male,0,107,01-08-2023,Week-2,Q1,2023,2973,844739,2517,4862,77,0.847,Swipe ,Entertainment,7821312,777.92,0
708823908,Blue,420,Female,1,74,01-08-2023,Week-2,Q1,2023,16443,844739,1363,4252,64,0.083,Swipe ,Fuel,7705253,1105.52,0
708824958,Blue,250,Female,1,103,01-08-2023,Week-2,Q1,2023,1460,844739,0,4265,63,0,Swipe ,Fuel,7705253,682.4,0
708826158,Blue,490,Male,0,105,01-08-2023,Week-2,Q1,2023,3670,844739,1684,8608,100,0.459,Swipe ,Food,6808437,1119.04,0
708828258,Blue,200,Female,1,104,01-08-2023,Week-2,Q1,2023,32641,844739,1551,1327,30,0.048,Swipe ,Travel,4999538,225.59,0
708829758,Blue,245,Female,0,75,01-08-2023,Week-2,Q1,2023,6062,844739,761,3877,66,0.126,Swipe ,Bills,11166448,542.78,0
708831858,Blue,175,Female,1,58,01-08-2023,Week-2,Q1,2023,4579,844739,1506,1915,44,0.329,Online ,Food,6808437,555.35,0
708833133,Blue,95,Female,1,59,01-08-2023,Week-2,Q1,2023,3170,844739,2517,2027,49,0.794,Swipe ,Fuel,7705253,385.13,0
708834483,Blue,370,Female,0,42,01-08-2023,Week-2,Q1,2023,17667,844739,0,1775,42,0,Chip ,Food,6808437,142,0
708837858,Blue,200,Male,1,108,01-08-2023,Week-2,Q1,2023,2718,844739,1718,4423,68,0.632,Chip ,Entertainment,7821312,265.38,0
708838908,Blue,365,Female,1,52,01-08-2023,Week-2,Q1,2023,5129,844739,1654,3192,61,0.322,Chip ,Entertainment,7821312,383.04,0
708841233,Blue,200,Male,1,145,01-08-2023,Week-2,Q1,2023,14682,844739,2517,8193,72,0.171,Swipe ,Grocery,7032033,1474.74,0
708846183,Blue,140,Female,0,157,01-08-2023,Week-2,Q1,2023,3307,844739,2234,4006,68,0.676,Chip ,Bills,11166448,1121.68,0
708848208,Blue,100,Male,0,147,01-08-2023,Week-2,Q1,2023,34516,844739,1757,4223,81,0.051,Chip ,Fuel,7705253,675.68,0
708849858,Blue,200,Female,0,73,01-08-2023,Week-2,Q1,2023,14028,844739,1435,3683,73,0.102,Swipe ,Grocery,7032033,957.58,0
708856983,Blue,330,Female,1,152,01-08-2023,Week-2,Q1,2023,13873,844739,0,694,18,0,Swipe ,Entertainment,7821312,201.26,0
708859158,Blue,330,Female,1,159,01-08-2023,Week-2,Q1,2023,1438,844739,703,4341,80,0.489,Swipe ,Bills,11166448,347.28,0
708860358,Blue,485,Female,1,77,01-08-2023,Week-2,Q1,2023,6361,844739,694,1499,31,0.109,Swipe ,Bills,11166448,344.77,0
708862233,Blue,150,Male,1,112,01-08-2023,Week-2,Q1,2023,4068,844739,0,5161,83,0,Chip ,Entertainment,7821312,1135.42,0
