Client_Num,Customer_Age,Age_Group,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Income Group,Cust_Satisfaction_Score,Cust Satisfaction Score
708575058,50,46-60,Female,0,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,36188,Medium,3,Satisfied
708577308,58,46-60,Male,0,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,Low,2,Neutral
708579633,51,46-60,Female,1,Doctorate,Married,TX,91750,no,yes,no,cellular,Blue-collar,13704,Low,1,Unsatisfied
708580908,41,36-45,Female,2,Graduate,Married,TX,91750,yes,no,yes,cellular,Selfemployeed,12686,Low,3,Satisfied
708582858,47,46-60,Female,1,Doctorate,Married,NY,91750,yes,no,no,cellular,Blue-collar,33801,Medium,2,Neutral
708584208,44,36-45,Female,2,Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,26226,Low,2,Neutral
708585933,37,36-45,Male,2,Unknown,Single,NY,91750,no,yes,no,cellular,Blue-collar,55576,Medium,1,Unsatisfied
708588408,51,46-60,Male,3,High School,Married,CA,91750,yes,yes,no,cellular,Businessman,61579,Medium,3,Satisfied
708590658,39,36-45,Female,4,High School,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,Low,3,Satisfied
708593883,35,26-35,Female,0,Doctorate,Married,TX,91750,no,yes,no,unknown,White-collar,16316,Low,3,Satisfied
708595158,45,36-45,Female,4,Uneducated,Married,CA,91750,yes,yes,no,cellular,Govt,26447,Low,2,Neutral
708596283,56,46-60,Female,3,Graduate,Single,FL,91750,yes,yes,no,unknown,Selfemployeed,32924,Medium,1,Unsatisfied
708597558,49,46-60,Male,5,Doctorate,Single,CA,91750,no,yes,yes,cellular,Blue-collar,45984,Medium,2,Neutral
708600033,55,46-60,Male,2,Unknown,Single,NY,91750,no,yes,no,unknown,Businessman,87531,High,2,Neutral
708602283,47,46-60,Female,4,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,45701,Medium,1,Unsatisfied
708606633,65,60+,Male,0,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,18114,Low,3,Satisfied
708611733,37,36-45,Male,3,Doctorate,Single,FL,91750,no,yes,yes,cellular,Govt,73096,High,3,Satisfied
708614058,40,36-45,Male,3,Unknown,Single,NJ,91750,no,no,no,cellular,Govt,44044,Medium,1,Unsatisfied
708615183,48,46-60,Male,3,Graduate,Married,NJ,91750,no,yes,no,cellular,Govt,68693,Medium,3,Satisfied
708618933,36,36-45,Female,4,Graduate,Single,CA,91750,yes,no,no,unknown,Govt,35767,Medium,1,Unsatisfied
708620283,48,46-60,Female,2,Graduate,Single,NY,91750,yes,yes,no,unknown,White-collar,23554,Low,1,Unsatisfied
708621408,47,46-60,Female,3,High School,Single,NY,91750,yes,yes,no,cellular,Govt,52557,Medium,2,Neutral
708623283,31,26-35,Female,0,Graduate,Single,NY,91750,yes,no,no,unknown,Blue-collar,21274,Low,3,Satisfied
708626058,53,46-60,Male,3,Unknown,Married,NJ,91750,no,no,no,cellular,Govt,50213,Medium,3,Satisfied
708633783,33,26-35,Female,3,Graduate,Married,FL,91750,no,yes,no,cellular,Blue-collar,16244,Low,2,Neutral
708635058,41,36-45,Male,3,Graduate,Single,CA,91750,no,no,no,cellular,Govt,78702,High,2,Neutral
708637758,27,26-35,Female,1,Unknown,Single,MI,91750,no,no,no,cellular,White-collar,38269,Medium,1,Unsatisfied
708642708,28,26-35,Male,0,Post-Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,14975,Low,3,Satisfied
708644208,40,36-45,Female,1,Uneducated,Married,CA,91750,no,no,no,telephone,Retirees,36638,Medium,1,Unsatisfied
708646233,35,26-35,Female,1,Uneducated,Married,NJ,91750,no,no,no,cellular,Blue-collar,39538,Medium,2,Neutral
708649683,51,46-60,Female,3,Doctorate,Married,CA,90250,yes,yes,no,unknown,Businessman,214064,High,1,Unsatisfied
708651933,56,46-60,Female,1,Graduate,Single,CA,91750,yes,yes,no,unknown,White-collar,25413,Low,2,Neutral
708652908,42,36-45,Male,3,Uneducated,Single,TX,91750,no,no,no,cellular,White-collar,65425,Medium,2,Neutral
708653958,60,46-60,Female,1,High School,Single,TX,91750,yes,yes,yes,unknown,Businessman,30594,Medium,3,Satisfied
708654933,27,26-35,Female,1,High School,Single,FL,91750,no,yes,no,unknown,White-collar,20322,Low,1,Unsatisfied
708655983,42,36-45,Female,2,Graduate,Unknown,TX,91750,yes,yes,no,cellular,Blue-collar,12264,Low,1,Unsatisfied
708657033,38,36-45,Female,1,Unknown,Married,NJ,91750,yes,no,no,cellular,White-collar,43330,Medium,2,Neutral
708660408,57,46-60,Female,1,Graduate,Married,TX,91750,no,no,no,unknown,Businessman,27897,Low,2,Neutral
708662583,53,46-60,Male,1,Graduate,Single,NJ,91750,no,no,no,unknown,Businessman,113458,High,2,Neutral
708664008,39,36-45,Female,0,High School,Single,CA,91750,no,no,no,telephone,Selfemployeed,10286,Low,1,Unsatisfied
708665133,48,46-60,Female,3,High School,Single,NY,91750,yes,no,no,cellular,Businessman,47309,Medium,1,Unsatisfied
708666258,49,46-60,Female,4,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,13305,Low,2,Neutral
708668283,54,46-60,Female,1,High School,Single,FL,91750,no,yes,no,telephone,Blue-collar,16829,Low,1,Unsatisfied
708669408,32,26-35,Male,2,High School,Married,CA,91750,yes,yes,yes,cellular,Retirees,72173,High,2,Neutral
708670608,49,46-60,Male,3,Doctorate,Married,FL,91750,no,yes,no,cellular,Govt,94093,High,2,Neutral
708671733,51,46-60,Male,2,Doctorate,Single,NY,91750,no,yes,no,cellular,Blue-collar,50004,Medium,1,Unsatisfied
708672708,43,36-45,Female,5,Uneducated,Married,CA,91750,yes,yes,no,cellular,Businessman,46921,Medium,3,Satisfied
708679383,53,46-60,Female,3,Graduate,Married,NY,91750,yes,no,no,unknown,White-collar,15566,Low,3,Satisfied
708680583,50,46-60,Male,1,Uneducated,Married,FL,91750,yes,yes,no,cellular,Businessman,86542,High,1,Unsatisfied
708681708,49,46-60,Female,4,Uneducated,Married,NY,91750,yes,no,no,cellular,Selfemployeed,19558,Low,1,Unsatisfied
708682908,42,36-45,Male,2,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,115771,High,3,Satisfied
708684108,48,46-60,Female,3,Uneducated,Married,NY,91750,yes,no,no,cellular,Retirees,23705,Low,1,Unsatisfied
708687483,47,46-60,Female,3,Graduate,Single,CA,91750,yes,yes,yes,cellular,Selfemployeed,14975,Low,3,Satisfied
708688608,48,46-60,Female,3,Post-Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,14975,Low,3,Satisfied
708689958,31,26-35,Male,1,Post-Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,76589,High,3,Satisfied
708692583,43,36-45,Female,1,High School,Married,FL,91750,yes,yes,no,telephone,Blue-collar,25474,Low,2,Neutral
708693558,51,46-60,Male,2,High School,Married,CA,91750,yes,yes,no,cellular,Govt,102868,High,3,Satisfied
708694983,54,46-60,Female,1,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,183156,High,2,Neutral
708697983,46,46-60,Male,0,Graduate,Single,TX,91750,no,yes,no,unknown,White-collar,116731,High,2,Neutral
708699108,46,46-60,Male,3,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,83739,High,2,Neutral
708701358,37,36-45,Male,3,High School,Married,NJ,91750,yes,no,no,cellular,Businessman,47266,Medium,2,Neutral
708702258,41,36-45,Female,1,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,20731,Low,2,Neutral
708703308,40,36-45,Female,3,Graduate,Single,TX,91750,yes,no,no,cellular,Govt,23108,Low,3,Satisfied
708704433,52,46-60,Female,1,Uneducated,Single,TX,91750,no,yes,no,cellular,White-collar,32691,Medium,3,Satisfied
708705783,50,46-60,Female,3,Uneducated,Married,NY,91750,no,no,no,cellular,White-collar,30977,Medium,2,Neutral
708706833,37,36-45,Female,2,High School,Single,FL,91750,yes,no,no,cellular,Selfemployeed,28042,Low,3,Satisfied
708707808,47,46-60,Female,3,Graduate,Married,CA,91750,yes,no,yes,cellular,Blue-collar,37378,Medium,3,Satisfied
708708858,32,26-35,Female,0,Uneducated,Married,TX,91750,yes,yes,no,cellular,Blue-collar,29521,Low,2,Neutral
708710283,49,46-60,Female,2,High School,Single,MA,91750,no,no,no,cellular,Businessman,49321,Medium,3,Satisfied
708711483,26,26-35,Female,0,Unknown,Single,MI,91750,no,no,no,cellular,Selfemployeed,14975,Low,2,Neutral
708712833,38,36-45,Male,5,Graduate,Single,FL,91750,no,no,no,cellular,Govt,64708,Medium,2,Neutral
708714108,38,36-45,Female,3,Post-Graduate,Unknown,CA,91750,no,no,no,cellular,White-collar,17936,Low,2,Neutral
708720558,57,46-60,Male,1,High School,Married,NY,91750,yes,no,no,telephone,Govt,41858,Medium,2,Neutral
708721533,39,36-45,Male,1,High School,Married,FL,91750,yes,no,no,cellular,White-collar,124810,High,2,Neutral
708722583,44,36-45,Female,4,Graduate,Single,TX,91750,no,no,yes,cellular,Blue-collar,34283,Medium,3,Satisfied
708723858,45,36-45,Female,0,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,43493,Medium,2,Neutral
708724908,38,36-45,Female,3,Unknown,Married,FL,91750,no,yes,no,cellular,Govt,50635,Medium,3,Satisfied
708726708,47,46-60,Female,4,Uneducated,Single,UT,91750,no,no,no,cellular,Businessman,23265,Low,3,Satisfied
708727983,58,46-60,Female,0,Doctorate,Single,CA,91750,yes,no,no,cellular,Blue-collar,34410,Medium,2,Neutral
708731658,31,26-35,Female,0,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,14975,Low,2,Neutral
708733983,49,46-60,Female,2,High School,Single,CA,91750,no,yes,no,unknown,Blue-collar,21900,Low,2,Neutral
708735183,51,46-60,Female,2,Uneducated,Married,NY,91750,yes,no,yes,cellular,Blue-collar,24977,Low,2,Neutral
708736608,40,36-45,Female,4,Unknown,Married,IL,91750,no,yes,yes,cellular,Businessman,21586,Low,2,Neutral
708740808,33,26-35,Female,3,Graduate,Single,FL,91750,yes,yes,no,cellular,Blue-collar,33749,Medium,3,Satisfied
708741633,44,36-45,Female,3,Graduate,Single,TX,91750,no,yes,no,unknown,Retirees,15508,Low,2,Neutral
708744933,43,36-45,Female,4,Graduate,Single,NY,91750,no,yes,no,unknown,Govt,17205,Low,2,Neutral
708745983,51,46-60,Male,2,High School,Married,NY,91750,no,no,no,cellular,Businessman,74175,High,2,Neutral
708747708,45,36-45,Female,3,Graduate,Single,CA,91750,no,yes,yes,cellular,Retirees,28863,Low,2,Neutral
708748833,46,46-60,Male,2,Graduate,Married,TX,91750,no,no,no,telephone,Businessman,117419,High,3,Satisfied
708753633,42,36-45,Male,1,Graduate,Unknown,NY,91750,no,no,no,cellular,Blue-collar,63794,Medium,3,Satisfied
708754833,51,46-60,Male,3,Unknown,Married,NY,91750,yes,no,no,cellular,Govt,69537,Medium,2,Neutral
708757233,43,36-45,Female,3,Graduate,Single,NY,91750,no,no,no,unknown,White-collar,40618,Medium,3,Satisfied
708758658,51,46-60,Male,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,45996,Medium,2,Neutral
708759408,48,46-60,Female,3,Post-Graduate,Unknown,NY,91750,no,no,no,cellular,Businessman,201292,High,2,Neutral
708760458,45,36-45,Female,3,Doctorate,Married,TX,91750,no,no,yes,cellular,Blue-collar,40495,Medium,3,Satisfied
708761733,54,46-60,Male,5,Graduate,Married,NY,91750,no,yes,no,telephone,Retirees,61406,Medium,2,Neutral
708765933,54,46-60,Male,4,High School,Single,CA,91750,no,yes,no,telephone,White-collar,82220,High,2,Neutral
708768258,47,46-60,Male,3,Unknown,Married,FL,91750,yes,no,no,cellular,White-collar,73891,High,2,Neutral
708770883,49,46-60,Male,4,Post-Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,209698,High,3,Satisfied
708772308,37,36-45,Female,3,High School,Single,NY,91750,yes,no,no,unknown,Blue-collar,14434,Low,2,Neutral
708773583,42,36-45,Female,3,Graduate,Single,MA,91750,no,no,no,cellular,Selfemployeed,46820,Medium,2,Neutral
708774708,41,36-45,Male,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,43782,Medium,3,Satisfied
708776658,46,46-60,Male,2,Post-Graduate,Single,HI,91750,yes,no,no,cellular,Govt,62818,Medium,2,Neutral
708780783,44,36-45,Male,5,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,76257,High,2,Neutral
708784083,43,36-45,Female,3,Graduate,Married,CA,91750,yes,no,yes,cellular,Selfemployeed,57111,Medium,3,Satisfied
708784908,54,46-60,Male,4,Unknown,Married,CA,91750,no,no,no,telephone,White-collar,62468,Medium,2,Neutral
708788583,52,46-60,Female,2,Post-Graduate,Single,NY,91750,no,yes,no,unknown,Selfemployeed,14975,Low,2,Neutral
708790833,36,36-45,Female,4,Unknown,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,9535,Low,2,Neutral
708793008,50,46-60,Female,1,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,23521,Low,2,Neutral
708794133,51,46-60,Female,4,Doctorate,Married,NY,91750,yes,yes,yes,cellular,Govt,35416,Medium,3,Satisfied
708796458,48,46-60,Female,4,High School,Married,CA,91750,no,no,no,telephone,Govt,34232,Medium,2,Neutral
708797583,45,36-45,Female,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,30135,Medium,3,Satisfied
708798483,52,46-60,Female,2,Uneducated,Married,FL,91750,yes,no,no,unknown,Businessman,29848,Low,3,Satisfied
708799983,47,46-60,Female,4,Graduate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,14975,Low,3,Satisfied
708801108,37,36-45,Female,2,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,21709,Low,3,Satisfied
708804633,49,46-60,Female,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Govt,33335,Medium,2,Neutral
708805908,39,36-45,Male,2,High School,Married,NY,91750,no,no,no,cellular,White-collar,118475,High,2,Neutral
708807483,39,36-45,Female,2,Unknown,Single,NY,91750,yes,no,no,cellular,Blue-collar,43340,Medium,2,Neutral
708809283,35,26-35,Female,3,Unknown,Married,NY,91750,no,yes,no,unknown,Blue-collar,27044,Low,2,Neutral
708811233,54,46-60,Female,2,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,19789,Low,2,Neutral
708812133,56,46-60,Female,0,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,50549,Medium,3,Satisfied
708813033,44,36-45,Female,4,High School,Single,NY,91750,no,yes,yes,cellular,Blue-collar,13443,Low,2,Neutral
708816408,32,26-35,Female,1,Unknown,Married,TX,91750,yes,yes,no,unknown,Blue-collar,34492,Medium,2,Neutral
708817608,48,46-60,Female,2,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,53960,Medium,2,Neutral
708818508,39,36-45,Female,4,Uneducated,Married,MA,91750,yes,no,no,telephone,Selfemployeed,59846,Medium,3,Satisfied
708820308,49,46-60,Female,2,Uneducated,Married,NY,91750,yes,no,no,unknown,Selfemployeed,11956,Low,2,Neutral
708821733,44,36-45,Male,5,Unknown,Single,AZ,90025,no,yes,no,cellular,Govt,113100,High,3,Satisfied
708822783,50,46-60,Male,3,High School,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,81981,High,3,Satisfied
708823908,47,46-60,Female,5,Doctorate,Married,FL,91750,no,no,no,cellular,Businessman,55237,Medium,2,Neutral
708824958,49,46-60,Female,3,Unknown,Single,FL,91750,no,no,no,unknown,White-collar,55745,Medium,2,Neutral
708826158,50,46-60,Male,3,High School,Single,CA,91750,yes,yes,yes,unknown,Govt,115410,High,2,Neutral
708828258,36,36-45,Female,2,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,11974,Low,2,Neutral
708829758,62,60+,Female,1,High School,Unknown,CA,91750,no,yes,no,cellular,Retirees,44199,Medium,3,Satisfied
708831858,53,46-60,Female,4,High School,Married,AK,72023,yes,no,yes,unknown,Govt,18429,Low,2,Neutral
708833133,44,36-45,Female,2,High School,Unknown,TX,91750,no,yes,yes,unknown,Blue-collar,20382,Low,2,Neutral
708834483,60,46-60,Female,1,Uneducated,Married,TX,91750,yes,no,yes,telephone,Businessman,15554,Low,2,Neutral
708837858,45,36-45,Male,2,Unknown,Single,NJ,91750,yes,no,no,cellular,Retirees,61806,Medium,1,Unsatisfied
708838908,42,36-45,Female,4,Uneducated,Single,NJ,91750,yes,no,no,telephone,Blue-collar,35361,Medium,3,Satisfied
708841233,40,36-45,Male,2,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,111748,High,3,Satisfied
708846183,42,36-45,Female,5,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,47375,Medium,2,Neutral
708848208,29,26-35,Male,0,Graduate,Married,WA,91750,no,no,no,cellular,Retirees,54203,Medium,1,Unsatisfied
708849858,45,36-45,Female,2,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,40306,Medium,3,Satisfied
708856983,47,46-60,Female,3,Doctorate,Unknown,TX,91750,no,yes,yes,unknown,Selfemployeed,1250,Low,2,Neutral
708859158,54,46-60,Female,3,Doctorate,Married,CA,91750,yes,no,yes,cellular,White-collar,58286,Medium,1,Unsatisfied
708860358,39,36-45,Female,3,Uneducated,Single,NY,91750,no,no,no,unknown,Selfemployeed,14975,Low,2,Neutral
708862233,35,26-35,Male,3,Doctorate,Married,TX,91750,no,yes,no,unknown,Blue-collar,94935,High,2,Neutral
708863733,39,36-45,Female,3,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,144470,High,1,Unsatisfied
708864708,47,46-60,Female,3,Unknown,Married,TX,91750,yes,yes,no,cellular,Blue-collar,13428,Low,3,Satisfied
708866133,53,46-60,Male,4,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,173245,High,2,Neutral
708867408,62,60+,Female,0,Uneducated,Married,NY,91750,no,yes,yes,unknown,Businessman,20717,Low,1,Unsatisfied
708868233,48,46-60,Female,2,Uneducated,Married,CA,91750,no,no,yes,unknown,Selfemployeed,2565,Low,1,Unsatisfied
708869283,64,60+,Male,0,Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,38381,Medium,3,Satisfied
708870408,41,36-45,Male,2,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,55954,Medium,2,Neutral
708871158,61,60+,Female,0,High School,Married,NJ,91750,no,no,no,unknown,Selfemployeed,38205,Medium,1,Unsatisfied
708873183,36,36-45,Male,1,Uneducated,Unknown,NY,91750,yes,no,no,cellular,Businessman,214196,High,1,Unsatisfied
708874533,43,36-45,Female,3,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,1250,Low,2,Neutral
708876183,49,46-60,Female,4,Doctorate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,41046,Medium,2,Neutral
708877458,51,46-60,Male,3,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,110092,High,2,Neutral
708878508,51,46-60,Female,0,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,Low,2,Neutral
708879483,51,46-60,Male,3,Graduate,Married,NY,91750,no,yes,no,cellular,Retirees,89752,High,2,Neutral
708880683,52,46-60,Male,2,Graduate,Married,CA,90025,yes,no,no,unknown,White-collar,138234,High,3,Satisfied
708881583,47,46-60,Male,3,High School,Single,CA,91750,yes,no,no,cellular,White-collar,116501,High,2,Neutral
708884658,47,46-60,Male,3,Uneducated,Married,CA,91750,no,no,no,cellular,Govt,79857,High,3,Satisfied
708885558,55,46-60,Female,1,Graduate,Married,FL,91750,no,yes,no,telephone,Govt,23755,Low,2,Neutral
708886533,40,36-45,Male,3,Graduate,Unknown,NY,91750,yes,no,no,cellular,Govt,58619,Medium,2,Neutral
708887433,40,36-45,Female,3,Uneducated,Unknown,CA,91750,no,no,yes,cellular,Govt,35079,Medium,2,Neutral
708888633,48,46-60,Female,4,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,31826,Medium,3,Satisfied
708890133,40,36-45,Male,4,High School,Married,GA,91750,no,no,no,cellular,Retirees,73068,High,2,Neutral
708890958,39,36-45,Female,2,Graduate,Single,TX,91750,yes,no,no,cellular,Retirees,54491,Medium,2,Neutral
708892833,55,46-60,Female,3,Graduate,Unknown,NY,91750,no,yes,no,cellular,Selfemployeed,1250,Low,2,Neutral
708894183,46,46-60,Male,3,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,64783,Medium,2,Neutral
708895158,40,36-45,Female,4,Uneducated,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,12604,Low,3,Satisfied
708897408,42,36-45,Male,3,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,75347,High,3,Satisfied
708899283,58,46-60,Male,2,High School,Single,CA,91750,yes,yes,no,telephone,Retirees,85352,High,2,Neutral
708900408,42,36-45,Female,1,Doctorate,Married,NJ,91750,no,no,no,cellular,Retirees,59307,Medium,3,Satisfied
708902883,60,46-60,Female,0,Doctorate,Single,TX,91750,no,yes,no,unknown,Govt,36679,Medium,2,Neutral
708905733,49,46-60,Male,3,Post-Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,105037,High,3,Satisfied
708907833,49,46-60,Male,3,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,108540,High,2,Neutral
708908883,56,46-60,Male,2,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,119914,High,3,Satisfied
708911508,48,46-60,Female,1,Graduate,Married,TX,91750,no,yes,yes,cellular,White-collar,37495,Medium,2,Neutral
708913233,50,46-60,Female,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Govt,16076,Low,2,Neutral
708916083,40,36-45,Female,3,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,28751,Low,2,Neutral
708917133,44,36-45,Male,4,Unknown,Married,FL,91750,yes,no,no,cellular,White-collar,65396,Medium,2,Neutral
708918558,26,26-35,Female,0,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,34367,Medium,2,Neutral
708923658,48,46-60,Male,3,High School,Married,TX,91750,yes,yes,no,cellular,White-collar,63958,Medium,2,Neutral
708924783,46,46-60,Female,4,Unknown,Single,NY,91750,no,no,no,cellular,White-collar,47867,Medium,3,Satisfied
708927108,50,46-60,Female,4,Uneducated,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,6550,Low,3,Satisfied
708928008,58,46-60,Female,3,Graduate,Married,CA,91750,no,yes,no,cellular,Retirees,48210,Medium,3,Satisfied
